snapshot_id,project_id,snapshot_date,reported_progress_pct,cumulative_expenditure,status_snapshot,data_type
PS0009909,P01683,2025-10-01,59.7,147000,Delayed,SYNTHETIC_DEMO
PS0009910,P01683,2026-01-01,81.3,74000,Delayed,SYNTHETIC_DEMO
PS0009911,P01683,2026-04-01,81.3,135000,Delayed,SYNTHETIC_DEMO
PS0009912,P01683,2026-07-01,81.3,85000,Delayed,SYNTHETIC_DEMO
PS0009913,P01684,2025-10-01,7.2,101000,Ongoing,SYNTHETIC_DEMO
PS0009914,P01684,2026-01-01,8.1,106000,Ongoing,SYNTHETIC_DEMO
PS0009915,P01684,2026-04-01,25.9,136000,Ongoing,SYNTHETIC_DEMO
PS0009916,P01684,2026-07-01,36.1,144000,Ongoing,SYNTHETIC_DEMO
PS0009917,P01685,2025-04-01,35.2,136000,Stalled,SYNTHETIC_DEMO
PS0009918,P01685,2025-07-01,42.9,139000,Stalled,SYNTHETIC_DEMO
PS0009919,P01685,2025-10-01,42.9,60000,Stalled,SYNTHETIC_DEMO
PS0009920,P01685,2026-01-01,42.9,159000,Stalled,SYNTHETIC_DEMO
PS0009921,P01685,2026-04-01,42.9,166000,Stalled,SYNTHETIC_DEMO
PS0009922,P01685,2026-07-01,42.9,139000,Stalled,SYNTHETIC_DEMO
PS0009923,P01686,2025-01-01,28.1,134000,Stalled,SYNTHETIC_DEMO
PS0009924,P01686,2025-04-01,28.1,190000,Stalled,SYNTHETIC_DEMO
PS0009925,P01686,2025-07-01,28.1,122000,Stalled,SYNTHETIC_DEMO
PS0009926,P01686,2025-10-01,28.1,188000,Stalled,SYNTHETIC_DEMO
PS0009927,P01686,2026-01-01,28.1,111000,Stalled,SYNTHETIC_DEMO
PS0009928,P01686,2026-04-01,28.1,160000,Stalled,SYNTHETIC_DEMO
PS0009929,P01686,2026-07-01,28.1,134000,Stalled,SYNTHETIC_DEMO
PS0009930,P01687,2025-04-01,44.3,108000,Stalled,SYNTHETIC_DEMO
PS0009931,P01687,2025-07-01,82.5,172000,Stalled,SYNTHETIC_DEMO
PS0009932,P01687,2025-10-01,82.5,155000,Stalled,SYNTHETIC_DEMO
PS0009933,P01687,2026-01-01,82.5,92000,Stalled,SYNTHETIC_DEMO
PS0009934,P01687,2026-04-01,82.5,144000,Stalled,SYNTHETIC_DEMO
PS0009935,P01687,2026-07-01,82.5,177000,Stalled,SYNTHETIC_DEMO
PS0009936,P01688,2026-01-01,15.7,185000,Ongoing,SYNTHETIC_DEMO
PS0009937,P01688,2026-04-01,29.2,190000,Ongoing,SYNTHETIC_DEMO
PS0009938,P01688,2026-07-01,55.1,85000,Ongoing,SYNTHETIC_DEMO
PS0009939,P01689,2025-01-01,51.0,217000,Stalled,SYNTHETIC_DEMO
PS0009940,P01689,2025-04-01,51.0,274000,Stalled,SYNTHETIC_DEMO
PS0009941,P01689,2025-07-01,51.0,353000,Stalled,SYNTHETIC_DEMO
PS0009942,P01689,2025-10-01,51.0,193000,Stalled,SYNTHETIC_DEMO
PS0009943,P01689,2026-01-01,51.0,165000,Stalled,SYNTHETIC_DEMO
PS0009944,P01689,2026-04-01,51.0,308000,Stalled,SYNTHETIC_DEMO
PS0009945,P01689,2026-07-01,51.0,345000,Stalled,SYNTHETIC_DEMO
PS0009946,P01690,2025-01-01,13.3,385000,Delayed,SYNTHETIC_DEMO
PS0009947,P01690,2025-04-01,28.2,565000,Delayed,SYNTHETIC_DEMO
PS0009948,P01690,2025-07-01,44.0,420000,Delayed,SYNTHETIC_DEMO
PS0009949,P01690,2025-10-01,72.5,422000,Delayed,SYNTHETIC_DEMO
PS0009950,P01690,2026-01-01,83.6,570000,Delayed,SYNTHETIC_DEMO
PS0009951,P01690,2026-04-01,92.2,247000,Delayed,SYNTHETIC_DEMO
PS0009952,P01690,2026-07-01,92.2,331000,Delayed,SYNTHETIC_DEMO
PS0009953,P01691,2025-01-01,51.2,343000,Stalled,SYNTHETIC_DEMO
PS0009954,P01691,2025-04-01,51.2,355000,Stalled,SYNTHETIC_DEMO
PS0009955,P01691,2025-07-01,51.2,407000,Stalled,SYNTHETIC_DEMO
PS0009956,P01691,2025-10-01,51.2,388000,Stalled,SYNTHETIC_DEMO
PS0009957,P01691,2026-01-01,51.2,395000,Stalled,SYNTHETIC_DEMO
PS0009958,P01691,2026-04-01,51.2,283000,Stalled,SYNTHETIC_DEMO
PS0009959,P01691,2026-07-01,51.2,159000,Stalled,SYNTHETIC_DEMO
PS0009960,P01692,2026-01-01,23.3,34000,Ongoing,SYNTHETIC_DEMO
PS0009961,P01692,2026-04-01,38.4,38000,Ongoing,SYNTHETIC_DEMO
PS0009962,P01692,2026-07-01,38.4,75000,Ongoing,SYNTHETIC_DEMO
PS0009963,P01693,2025-01-01,77.9,188000,Stalled,SYNTHETIC_DEMO
PS0009964,P01693,2025-04-01,77.9,370000,Stalled,SYNTHETIC_DEMO
PS0009965,P01693,2025-07-01,77.9,376000,Stalled,SYNTHETIC_DEMO
PS0009966,P01693,2025-10-01,77.9,389000,Stalled,SYNTHETIC_DEMO
PS0009967,P01693,2026-01-01,77.9,343000,Stalled,SYNTHETIC_DEMO
PS0009968,P01693,2026-04-01,77.9,288000,Stalled,SYNTHETIC_DEMO
PS0009969,P01693,2026-07-01,77.9,284000,Stalled,SYNTHETIC_DEMO
PS0009970,P01694,2025-04-01,11.7,184000,Ongoing,SYNTHETIC_DEMO
PS0009971,P01694,2025-07-01,43.6,211000,Ongoing,SYNTHETIC_DEMO
PS0009972,P01694,2025-10-01,55.2,180000,Ongoing,SYNTHETIC_DEMO
PS0009973,P01694,2026-01-01,60.5,342000,Ongoing,SYNTHETIC_DEMO
PS0009974,P01694,2026-04-01,60.5,246000,Ongoing,SYNTHETIC_DEMO
PS0009975,P01694,2026-07-01,60.5,169000,Ongoing,SYNTHETIC_DEMO
PS0009976,P01695,2025-01-01,73.5,315000,Stalled,SYNTHETIC_DEMO
PS0009977,P01695,2025-04-01,73.5,234000,Stalled,SYNTHETIC_DEMO
PS0009978,P01695,2025-07-01,73.5,241000,Stalled,SYNTHETIC_DEMO
PS0009979,P01695,2025-10-01,73.5,272000,Stalled,SYNTHETIC_DEMO
PS0009980,P01695,2026-01-01,73.5,137000,Stalled,SYNTHETIC_DEMO
PS0009981,P01695,2026-04-01,73.5,324000,Stalled,SYNTHETIC_DEMO
PS0009982,P01695,2026-07-01,73.5,172000,Stalled,SYNTHETIC_DEMO
PS0009983,P01696,2025-01-01,66.1,182000,Stalled,SYNTHETIC_DEMO
PS0009984,P01696,2025-04-01,66.1,130000,Stalled,SYNTHETIC_DEMO
PS0009985,P01696,2025-07-01,66.1,114000,Stalled,SYNTHETIC_DEMO
PS0009986,P01696,2025-10-01,66.1,152000,Stalled,SYNTHETIC_DEMO
PS0009987,P01696,2026-01-01,66.1,141000,Stalled,SYNTHETIC_DEMO
PS0009988,P01696,2026-04-01,66.1,149000,Stalled,SYNTHETIC_DEMO
PS0009989,P01696,2026-07-01,66.1,111000,Stalled,SYNTHETIC_DEMO
PS0009990,P01697,2025-01-01,50.9,78000,Stalled,SYNTHETIC_DEMO
PS0009991,P01697,2025-04-01,50.9,66000,Stalled,SYNTHETIC_DEMO
PS0009992,P01697,2025-07-01,50.9,44000,Stalled,SYNTHETIC_DEMO
PS0009993,P01697,2025-10-01,50.9,81000,Stalled,SYNTHETIC_DEMO
PS0009994,P01697,2026-01-01,50.9,80000,Stalled,SYNTHETIC_DEMO
PS0009995,P01697,2026-04-01,50.9,79000,Stalled,SYNTHETIC_DEMO
PS0009996,P01697,2026-07-01,50.9,64000,Stalled,SYNTHETIC_DEMO
PS0009997,P01698,2025-07-01,4.2,53000,Stalled,SYNTHETIC_DEMO
PS0009998,P01698,2025-10-01,65.1,143000,Stalled,SYNTHETIC_DEMO
PS0009999,P01698,2026-01-01,69.5,136000,Stalled,SYNTHETIC_DEMO
PS0010000,P01698,2026-04-01,69.5,77000,Stalled,SYNTHETIC_DEMO
PS0010001,P01698,2026-07-01,69.5,117000,Stalled,SYNTHETIC_DEMO
PS0010002,P01699,2025-01-01,24.5,58000,Ongoing,SYNTHETIC_DEMO
PS0010003,P01699,2025-04-01,40.2,139000,Ongoing,SYNTHETIC_DEMO
PS0010004,P01699,2025-07-01,42.3,68000,Ongoing,SYNTHETIC_DEMO
PS0010005,P01699,2025-10-01,42.3,115000,Ongoing,SYNTHETIC_DEMO
PS0010006,P01699,2026-01-01,42.3,129000,Ongoing,SYNTHETIC_DEMO
PS0010007,P01699,2026-04-01,42.3,62000,Ongoing,SYNTHETIC_DEMO
PS0010008,P01699,2026-07-01,42.3,109000,Ongoing,SYNTHETIC_DEMO
PS0010009,P01700,2025-01-01,20.7,384000,Stalled,SYNTHETIC_DEMO
PS0010010,P01700,2025-04-01,20.7,299000,Stalled,SYNTHETIC_DEMO
PS0010011,P01700,2025-07-01,20.7,606000,Stalled,SYNTHETIC_DEMO
PS0010012,P01700,2025-10-01,20.7,727000,Stalled,SYNTHETIC_DEMO
PS0010013,P01700,2026-01-01,20.7,275000,Stalled,SYNTHETIC_DEMO
PS0010014,P01700,2026-04-01,20.7,329000,Stalled,SYNTHETIC_DEMO
PS0010015,P01700,2026-07-01,20.7,443000,Stalled,SYNTHETIC_DEMO
PS0010016,P01701,2026-04-01,0.0,79000,Ongoing,SYNTHETIC_DEMO
PS0010017,P01701,2026-07-01,25.4,86000,Ongoing,SYNTHETIC_DEMO
PS0010018,P01702,2026-04-01,13.0,212000,Ongoing,SYNTHETIC_DEMO
PS0010019,P01702,2026-07-01,39.4,171000,Ongoing,SYNTHETIC_DEMO
PS0010020,P01703,2025-01-01,77.2,432000,Stalled,SYNTHETIC_DEMO
PS0010021,P01703,2025-04-01,77.2,438000,Stalled,SYNTHETIC_DEMO
PS0010022,P01703,2025-07-01,77.2,210000,Stalled,SYNTHETIC_DEMO
PS0010023,P01703,2025-10-01,77.2,498000,Stalled,SYNTHETIC_DEMO
PS0010024,P01703,2026-01-01,77.2,266000,Stalled,SYNTHETIC_DEMO
PS0010025,P01703,2026-04-01,77.2,374000,Stalled,SYNTHETIC_DEMO
PS0010026,P01703,2026-07-01,77.2,369000,Stalled,SYNTHETIC_DEMO
PS0010027,P01704,2026-07-01,42.1,1044000,Ongoing,SYNTHETIC_DEMO
PS0010028,P01705,2025-01-01,87.2,54000,Stalled,SYNTHETIC_DEMO
PS0010029,P01705,2025-04-01,87.2,25000,Stalled,SYNTHETIC_DEMO
PS0010030,P01705,2025-07-01,87.2,34000,Stalled,SYNTHETIC_DEMO
PS0010031,P01705,2025-10-01,87.2,26000,Stalled,SYNTHETIC_DEMO
PS0010032,P01705,2026-01-01,87.2,35000,Stalled,SYNTHETIC_DEMO
PS0010033,P01705,2026-04-01,87.2,35000,Stalled,SYNTHETIC_DEMO
PS0010034,P01705,2026-07-01,87.2,26000,Stalled,SYNTHETIC_DEMO
PS0010035,P01706,2026-01-01,26.7,99000,Ongoing,SYNTHETIC_DEMO
PS0010036,P01706,2026-04-01,62.8,151000,Ongoing,SYNTHETIC_DEMO
PS0010037,P01706,2026-07-01,71.2,92000,Ongoing,SYNTHETIC_DEMO
PS0010038,P01707,2025-01-01,57.0,88000,Stalled,SYNTHETIC_DEMO
PS0010039,P01707,2025-04-01,57.0,98000,Stalled,SYNTHETIC_DEMO
PS0010040,P01707,2025-07-01,57.0,52000,Stalled,SYNTHETIC_DEMO
PS0010041,P01707,2025-10-01,57.0,84000,Stalled,SYNTHETIC_DEMO
PS0010042,P01707,2026-01-01,57.0,46000,Stalled,SYNTHETIC_DEMO
PS0010043,P01707,2026-04-01,57.0,75000,Stalled,SYNTHETIC_DEMO
PS0010044,P01707,2026-07-01,57.0,54000,Stalled,SYNTHETIC_DEMO
PS0010045,P01708,2026-07-01,41.4,214000,Ongoing,SYNTHETIC_DEMO
PS0010046,P01709,2026-01-01,18.4,76000,Ongoing,SYNTHETIC_DEMO
PS0010047,P01709,2026-04-01,36.0,93000,Ongoing,SYNTHETIC_DEMO
PS0010048,P01709,2026-07-01,51.1,66000,Ongoing,SYNTHETIC_DEMO
PS0010049,P01710,2026-01-01,35.4,70000,Stalled,SYNTHETIC_DEMO
PS0010050,P01710,2026-04-01,37.9,33000,Stalled,SYNTHETIC_DEMO
PS0010051,P01710,2026-07-01,37.9,88000,Stalled,SYNTHETIC_DEMO
PS0010052,P01711,2025-01-01,23.8,443000,Stalled,SYNTHETIC_DEMO
PS0010053,P01711,2025-04-01,50.4,360000,Stalled,SYNTHETIC_DEMO
PS0010054,P01711,2025-07-01,42.9,344000,Stalled,SYNTHETIC_DEMO
PS0010055,P01711,2025-10-01,64.8,272000,Stalled,SYNTHETIC_DEMO
PS0010056,P01711,2026-01-01,64.8,579000,Stalled,SYNTHETIC_DEMO
PS0010057,P01711,2026-04-01,64.8,415000,Stalled,SYNTHETIC_DEMO
PS0010058,P01711,2026-07-01,64.8,336000,Stalled,SYNTHETIC_DEMO
PS0010059,P01712,2025-01-01,33.5,65000,Stalled,SYNTHETIC_DEMO
PS0010060,P01712,2025-04-01,33.5,151000,Stalled,SYNTHETIC_DEMO
PS0010061,P01712,2025-07-01,33.5,59000,Stalled,SYNTHETIC_DEMO
PS0010062,P01712,2025-10-01,33.5,147000,Stalled,SYNTHETIC_DEMO
PS0010063,P01712,2026-01-01,33.5,136000,Stalled,SYNTHETIC_DEMO
PS0010064,P01712,2026-04-01,33.5,123000,Stalled,SYNTHETIC_DEMO
PS0010065,P01712,2026-07-01,33.5,97000,Stalled,SYNTHETIC_DEMO
PS0010066,P01713,2025-04-01,23.0,614000,Stalled,SYNTHETIC_DEMO
PS0010067,P01713,2025-07-01,23.0,661000,Stalled,SYNTHETIC_DEMO
PS0010068,P01713,2025-10-01,23.0,635000,Stalled,SYNTHETIC_DEMO
PS0010069,P01713,2026-01-01,23.0,398000,Stalled,SYNTHETIC_DEMO
PS0010070,P01713,2026-04-01,23.0,665000,Stalled,SYNTHETIC_DEMO
PS0010071,P01713,2026-07-01,23.0,523000,Stalled,SYNTHETIC_DEMO
PS0010072,P01714,2025-01-01,51.8,122000,Stalled,SYNTHETIC_DEMO
PS0010073,P01714,2025-04-01,67.1,200000,Stalled,SYNTHETIC_DEMO
PS0010074,P01714,2025-07-01,84.7,176000,Stalled,SYNTHETIC_DEMO
PS0010075,P01714,2025-10-01,90.7,288000,Stalled,SYNTHETIC_DEMO
PS0010076,P01714,2026-01-01,90.7,200000,Stalled,SYNTHETIC_DEMO
PS0010077,P01714,2026-04-01,90.7,182000,Stalled,SYNTHETIC_DEMO
PS0010078,P01714,2026-07-01,90.7,118000,Stalled,SYNTHETIC_DEMO
PS0010079,P01715,2025-01-01,76.9,472000,Stalled,SYNTHETIC_DEMO
PS0010080,P01715,2025-04-01,76.9,580000,Stalled,SYNTHETIC_DEMO
PS0010081,P01715,2025-07-01,76.9,393000,Stalled,SYNTHETIC_DEMO
PS0010082,P01715,2025-10-01,76.9,380000,Stalled,SYNTHETIC_DEMO
PS0010083,P01715,2026-01-01,76.9,542000,Stalled,SYNTHETIC_DEMO
PS0010084,P01715,2026-04-01,76.9,451000,Stalled,SYNTHETIC_DEMO
PS0010085,P01715,2026-07-01,76.9,511000,Stalled,SYNTHETIC_DEMO
PS0010086,P01716,2025-01-01,95.1,45000,Stalled,SYNTHETIC_DEMO
PS0010087,P01716,2025-04-01,95.1,39000,Stalled,SYNTHETIC_DEMO
PS0010088,P01716,2025-07-01,95.1,91000,Stalled,SYNTHETIC_DEMO
PS0010089,P01716,2025-10-01,95.1,81000,Stalled,SYNTHETIC_DEMO
PS0010090,P01716,2026-01-01,95.1,90000,Stalled,SYNTHETIC_DEMO
PS0010091,P01716,2026-04-01,95.1,56000,Stalled,SYNTHETIC_DEMO
PS0010092,P01716,2026-07-01,95.1,98000,Stalled,SYNTHETIC_DEMO
PS0010093,P01717,2025-01-01,29.4,186000,Delayed,SYNTHETIC_DEMO
PS0010094,P01717,2025-04-01,29.4,181000,Delayed,SYNTHETIC_DEMO
PS0010095,P01717,2025-07-01,29.4,223000,Delayed,SYNTHETIC_DEMO
PS0010096,P01717,2025-10-01,29.4,268000,Delayed,SYNTHETIC_DEMO
PS0010097,P01717,2026-01-01,29.4,280000,Delayed,SYNTHETIC_DEMO
PS0010098,P01717,2026-04-01,29.4,239000,Delayed,SYNTHETIC_DEMO
PS0010099,P01717,2026-07-01,29.4,244000,Delayed,SYNTHETIC_DEMO
PS0010100,P01718,2025-10-01,19.9,215000,Ongoing,SYNTHETIC_DEMO
PS0010101,P01718,2026-01-01,33.8,283000,Ongoing,SYNTHETIC_DEMO
PS0010102,P01718,2026-04-01,27.6,282000,Ongoing,SYNTHETIC_DEMO
PS0010103,P01718,2026-07-01,33.8,243000,Ongoing,SYNTHETIC_DEMO
PS0010104,P01719,2026-04-01,16.0,68000,Ongoing,SYNTHETIC_DEMO
PS0010105,P01719,2026-07-01,25.8,104000,Ongoing,SYNTHETIC_DEMO
PS0010106,P01720,2025-01-01,89.6,351000,Stalled,SYNTHETIC_DEMO
PS0010107,P01720,2025-04-01,89.6,281000,Stalled,SYNTHETIC_DEMO
PS0010108,P01720,2025-07-01,89.6,220000,Stalled,SYNTHETIC_DEMO
PS0010109,P01720,2025-10-01,89.6,249000,Stalled,SYNTHETIC_DEMO
PS0010110,P01720,2026-01-01,89.6,322000,Stalled,SYNTHETIC_DEMO
PS0010111,P01720,2026-04-01,89.6,170000,Stalled,SYNTHETIC_DEMO
PS0010112,P01720,2026-07-01,89.6,388000,Stalled,SYNTHETIC_DEMO
PS0010113,P01721,2025-01-01,38.5,267000,Stalled,SYNTHETIC_DEMO
PS0010114,P01721,2025-04-01,38.5,189000,Stalled,SYNTHETIC_DEMO
PS0010115,P01721,2025-07-01,38.5,126000,Stalled,SYNTHETIC_DEMO
PS0010116,P01721,2025-10-01,38.5,263000,Stalled,SYNTHETIC_DEMO
PS0010117,P01721,2026-01-01,38.5,233000,Stalled,SYNTHETIC_DEMO
PS0010118,P01721,2026-04-01,38.5,174000,Stalled,SYNTHETIC_DEMO
PS0010119,P01721,2026-07-01,38.5,208000,Stalled,SYNTHETIC_DEMO
PS0010120,P01722,2025-01-01,1.5,521000,Ongoing,SYNTHETIC_DEMO
PS0010121,P01722,2025-04-01,15.2,548000,Ongoing,SYNTHETIC_DEMO
PS0010122,P01722,2025-07-01,47.5,358000,Ongoing,SYNTHETIC_DEMO
PS0010123,P01722,2025-10-01,43.3,649000,Ongoing,SYNTHETIC_DEMO
PS0010124,P01722,2026-01-01,77.0,631000,Ongoing,SYNTHETIC_DEMO
PS0010125,P01722,2026-04-01,81.1,261000,Ongoing,SYNTHETIC_DEMO
PS0010126,P01722,2026-07-01,81.1,637000,Ongoing,SYNTHETIC_DEMO
PS0010127,P01723,2025-01-01,50.6,320000,Stalled,SYNTHETIC_DEMO
PS0010128,P01723,2025-04-01,50.6,253000,Stalled,SYNTHETIC_DEMO
PS0010129,P01723,2025-07-01,50.6,496000,Stalled,SYNTHETIC_DEMO
PS0010130,P01723,2025-10-01,50.6,261000,Stalled,SYNTHETIC_DEMO
PS0010131,P01723,2026-01-01,50.6,470000,Stalled,SYNTHETIC_DEMO
PS0010132,P01723,2026-04-01,50.6,352000,Stalled,SYNTHETIC_DEMO
PS0010133,P01723,2026-07-01,50.6,399000,Stalled,SYNTHETIC_DEMO
PS0010134,P01724,2025-01-01,59.0,369000,Stalled,SYNTHETIC_DEMO
PS0010135,P01724,2025-04-01,59.0,247000,Stalled,SYNTHETIC_DEMO
PS0010136,P01724,2025-07-01,59.0,189000,Stalled,SYNTHETIC_DEMO
PS0010137,P01724,2025-10-01,59.0,283000,Stalled,SYNTHETIC_DEMO
PS0010138,P01724,2026-01-01,59.0,398000,Stalled,SYNTHETIC_DEMO
PS0010139,P01724,2026-04-01,59.0,187000,Stalled,SYNTHETIC_DEMO
PS0010140,P01724,2026-07-01,59.0,267000,Stalled,SYNTHETIC_DEMO
PS0010141,P01725,2025-04-01,15.3,217000,Stalled,SYNTHETIC_DEMO
PS0010142,P01725,2025-07-01,37.0,139000,Stalled,SYNTHETIC_DEMO
PS0010143,P01725,2025-10-01,37.0,129000,Stalled,SYNTHETIC_DEMO
PS0010144,P01725,2026-01-01,37.0,99000,Stalled,SYNTHETIC_DEMO
PS0010145,P01725,2026-04-01,37.0,119000,Stalled,SYNTHETIC_DEMO
PS0010146,P01725,2026-07-01,37.0,206000,Stalled,SYNTHETIC_DEMO
PS0010147,P01726,2025-01-01,47.3,222000,Stalled,SYNTHETIC_DEMO
PS0010148,P01726,2025-04-01,47.3,161000,Stalled,SYNTHETIC_DEMO
PS0010149,P01726,2025-07-01,47.3,320000,Stalled,SYNTHETIC_DEMO
PS0010150,P01726,2025-10-01,47.3,237000,Stalled,SYNTHETIC_DEMO
PS0010151,P01726,2026-01-01,47.3,243000,Stalled,SYNTHETIC_DEMO
PS0010152,P01726,2026-04-01,47.3,223000,Stalled,SYNTHETIC_DEMO
PS0010153,P01726,2026-07-01,47.3,314000,Stalled,SYNTHETIC_DEMO
PS0010154,P01727,2025-01-01,60.1,1010000,Stalled,SYNTHETIC_DEMO
PS0010155,P01727,2025-04-01,60.1,861000,Stalled,SYNTHETIC_DEMO
PS0010156,P01727,2025-07-01,60.1,954000,Stalled,SYNTHETIC_DEMO
PS0010157,P01727,2025-10-01,60.1,557000,Stalled,SYNTHETIC_DEMO
PS0010158,P01727,2026-01-01,60.1,1026000,Stalled,SYNTHETIC_DEMO
PS0010159,P01727,2026-04-01,60.1,1011000,Stalled,SYNTHETIC_DEMO
PS0010160,P01727,2026-07-01,60.1,1089000,Stalled,SYNTHETIC_DEMO
PS0010161,P01728,2025-01-01,71.9,409000,Stalled,SYNTHETIC_DEMO
PS0010162,P01728,2025-04-01,71.9,310000,Stalled,SYNTHETIC_DEMO
PS0010163,P01728,2025-07-01,71.9,448000,Stalled,SYNTHETIC_DEMO
PS0010164,P01728,2025-10-01,71.9,458000,Stalled,SYNTHETIC_DEMO
PS0010165,P01728,2026-01-01,71.9,201000,Stalled,SYNTHETIC_DEMO
PS0010166,P01728,2026-04-01,71.9,436000,Stalled,SYNTHETIC_DEMO
PS0010167,P01728,2026-07-01,71.9,320000,Stalled,SYNTHETIC_DEMO
PS0010168,P01729,2025-01-01,29.7,148000,Stalled,SYNTHETIC_DEMO
PS0010169,P01729,2025-04-01,29.7,145000,Stalled,SYNTHETIC_DEMO
PS0010170,P01729,2025-07-01,29.7,277000,Stalled,SYNTHETIC_DEMO
PS0010171,P01729,2025-10-01,29.7,259000,Stalled,SYNTHETIC_DEMO
PS0010172,P01729,2026-01-01,29.7,318000,Stalled,SYNTHETIC_DEMO
PS0010173,P01729,2026-04-01,29.7,160000,Stalled,SYNTHETIC_DEMO
PS0010174,P01729,2026-07-01,29.7,287000,Stalled,SYNTHETIC_DEMO
PS0010175,P01730,2025-01-01,91.1,236000,Stalled,SYNTHETIC_DEMO
PS0010176,P01730,2025-04-01,91.1,386000,Stalled,SYNTHETIC_DEMO
PS0010177,P01730,2025-07-01,91.1,244000,Stalled,SYNTHETIC_DEMO
PS0010178,P01730,2025-10-01,91.1,241000,Stalled,SYNTHETIC_DEMO
PS0010179,P01730,2026-01-01,91.1,537000,Stalled,SYNTHETIC_DEMO
PS0010180,P01730,2026-04-01,91.1,493000,Stalled,SYNTHETIC_DEMO
PS0010181,P01730,2026-07-01,91.1,321000,Stalled,SYNTHETIC_DEMO
PS0010182,P01731,2025-01-01,65.7,73000,Stalled,SYNTHETIC_DEMO
PS0010183,P01731,2025-04-01,68.2,121000,Stalled,SYNTHETIC_DEMO
PS0010184,P01731,2025-07-01,68.2,103000,Stalled,SYNTHETIC_DEMO
PS0010185,P01731,2025-10-01,68.2,143000,Stalled,SYNTHETIC_DEMO
PS0010186,P01731,2026-01-01,68.2,150000,Stalled,SYNTHETIC_DEMO
PS0010187,P01731,2026-04-01,68.2,89000,Stalled,SYNTHETIC_DEMO
PS0010188,P01731,2026-07-01,68.2,120000,Stalled,SYNTHETIC_DEMO
PS0010189,P01732,2025-04-01,27.7,169000,Ongoing,SYNTHETIC_DEMO
PS0010190,P01732,2025-07-01,34.5,150000,Ongoing,SYNTHETIC_DEMO
PS0010191,P01732,2025-10-01,48.6,120000,Ongoing,SYNTHETIC_DEMO
PS0010192,P01732,2026-01-01,58.2,123000,Ongoing,SYNTHETIC_DEMO
PS0010193,P01732,2026-04-01,58.2,158000,Ongoing,SYNTHETIC_DEMO
PS0010194,P01732,2026-07-01,58.2,167000,Ongoing,SYNTHETIC_DEMO
PS0010195,P01733,2025-01-01,96.4,406000,Stalled,SYNTHETIC_DEMO
PS0010196,P01733,2025-04-01,96.4,442000,Stalled,SYNTHETIC_DEMO
PS0010197,P01733,2025-07-01,96.4,452000,Stalled,SYNTHETIC_DEMO
PS0010198,P01733,2025-10-01,96.4,373000,Stalled,SYNTHETIC_DEMO
PS0010199,P01733,2026-01-01,96.4,344000,Stalled,SYNTHETIC_DEMO
PS0010200,P01733,2026-04-01,96.4,311000,Stalled,SYNTHETIC_DEMO
PS0010201,P01733,2026-07-01,96.4,281000,Stalled,SYNTHETIC_DEMO
PS0010202,P01734,2025-01-01,32.3,387000,Stalled,SYNTHETIC_DEMO
PS0010203,P01734,2025-04-01,32.3,302000,Stalled,SYNTHETIC_DEMO
PS0010204,P01734,2025-07-01,32.3,406000,Stalled,SYNTHETIC_DEMO
PS0010205,P01734,2025-10-01,32.3,292000,Stalled,SYNTHETIC_DEMO
PS0010206,P01734,2026-01-01,32.3,308000,Stalled,SYNTHETIC_DEMO
PS0010207,P01734,2026-04-01,32.3,259000,Stalled,SYNTHETIC_DEMO
PS0010208,P01734,2026-07-01,32.3,355000,Stalled,SYNTHETIC_DEMO
PS0010209,P01735,2025-01-01,83.8,107000,Stalled,SYNTHETIC_DEMO
PS0010210,P01735,2025-04-01,83.8,77000,Stalled,SYNTHETIC_DEMO
PS0010211,P01735,2025-07-01,83.8,118000,Stalled,SYNTHETIC_DEMO
PS0010212,P01735,2025-10-01,83.8,62000,Stalled,SYNTHETIC_DEMO
PS0010213,P01735,2026-01-01,83.8,111000,Stalled,SYNTHETIC_DEMO
PS0010214,P01735,2026-04-01,83.8,47000,Stalled,SYNTHETIC_DEMO
PS0010215,P01735,2026-07-01,83.8,97000,Stalled,SYNTHETIC_DEMO
PS0010216,P01736,2025-07-01,14.6,83000,Ongoing,SYNTHETIC_DEMO
PS0010217,P01736,2025-10-01,15.4,64000,Ongoing,SYNTHETIC_DEMO
PS0010218,P01736,2026-01-01,44.3,125000,Ongoing,SYNTHETIC_DEMO
PS0010219,P01736,2026-04-01,83.3,75000,Ongoing,SYNTHETIC_DEMO
PS0010220,P01736,2026-07-01,79.0,62000,Ongoing,SYNTHETIC_DEMO
PS0010221,P01737,2025-01-01,36.4,174000,Stalled,SYNTHETIC_DEMO
PS0010222,P01737,2025-04-01,36.4,175000,Stalled,SYNTHETIC_DEMO
PS0010223,P01737,2025-07-01,36.4,130000,Stalled,SYNTHETIC_DEMO
PS0010224,P01737,2025-10-01,36.4,189000,Stalled,SYNTHETIC_DEMO
PS0010225,P01737,2026-01-01,36.4,167000,Stalled,SYNTHETIC_DEMO
PS0010226,P01737,2026-04-01,36.4,215000,Stalled,SYNTHETIC_DEMO
PS0010227,P01737,2026-07-01,36.4,104000,Stalled,SYNTHETIC_DEMO
PS0010228,P01738,2025-01-01,7.4,483000,Ongoing,SYNTHETIC_DEMO
PS0010229,P01738,2025-04-01,30.3,392000,Ongoing,SYNTHETIC_DEMO
PS0010230,P01738,2025-07-01,36.7,456000,Ongoing,SYNTHETIC_DEMO
